Text,Sentiment
" If you like Yahtzee, you'll appreciate the humor, otherwise it won't make much sense",1
,1
Easy for my two year old to understand Great sounds and fun add ons to the songs now I'm even learning how to play our Wurlitzer upright from this app My 2 year old daughter loves it,1
,1
Son Loves It My son has been using this app since approx 8mos,1
 and hr is now 2 It is still one of his favs,1
Love this one,1
 Love this one because it's a little harder,1
 And I hate monkeys so I enjoy blasting them away,1
,1
Couldn't wait for this to come out,1
,1
Good Good but not fast,1
"Runfuntastic Love the sleek UI, and the addition of challenge mode  the ability to set goals rock",1
 No other running app comes close,1
,1
Brain training It helps when u feel like u can't remember things,1
 this game gives u the ability to wake up areas that r slow,1
Great Game,1
" My kids really loves this game, they can play it all day if could",1
,1
,1
It's time to play Nice game,1
"Please Can u add a mall  And bigger houses and teens And a amusement park , by the way I have tried to download my play home stores but it says error code 41 Please fix that as well thank u",1
Why Do You Keep Taking Back My Apps The data costs are kicking my butt,1
" I did not uninstall, mostly it is Google related apps disappearing here, but no others",1
Love this app Beautiful artwork in this excellent app,1
" Absolutely loaded with information on a vast range of objects, keeps me occupied for hours ",1
 Accurate and easy to use,1
,1
One of the best android games,1
,1
 It's so much fun and it's worth the price,1
" The game play is great, the graphics are awesome and the story line is surprisingly fun",1
 All around great game in my opinion,1
,1
,1
Pharaoh slots Best slot game in the play store hands down U can stop any reel u want,1
 No other slot does that,1
,1
Worth the purchase I can't even say that about any other game,1
,1
,1
,1
,1
any help out there,1
,1
,1
,1
Good game Smooth to play,1
,1
"Seriously you do not know how easy tic TAC toe is I always knew CPU players have no brain except on ,Mario kart Wii",1
" it's an old game, I rather play with real racing 3",1
,1
"Can't purchase dlc Edit problem fixed, dlc purchased",1
 Thank you for the fix,1
,1
Nice Game  In 23 Overs I Made 500 Runs ,1
,1
,1
"Webtoons please Can you add webtoon reader , I can't open webtoon files even if they jpg format hahaha Tried using PV but it won't appear",1
 Thank You,1
THE CORRECT WAY OF  ENJOY When we are in sad when we had no alternative or some other free time we restlessly play games,1
So that's why the main reason I like 9apps THATS ALL,1
,1
Vehicle Magnets are fixed Thank you for listening to us  this event going on is a great way to say sorry compensate us for the coins we missed out on when the magnets didn't work,1
,1
Works great,1
Very smart Good,1
Superb Game IDK why people rating this game so low,1
 But I really loved it,1
,1
Nice Its a very good game,1
,1
Superb game Worth the buy,1
 My child enjoys the games,1
" Amazingly, he is only 2",1
5 years old but eventually learns to play after some tries,1
,1
Awesome good to see leaderboards finally This game is definitely one of my favourites and gave been playing sonce quite a time,1
 Happy to see leader boards,1
Great game Love the updates,1
AMAZING one of the best flyingbirdsimulator games ever really good you have to get it its worth the money,1
Simple rockets I love the game but the people who made it should ad cheats,1
Best game ever Very fun and easy,1
 You get lots of gold fast to skill your heroes up,1
 I love the boss fights at the end of each chapter,1
It really rocks This game holy holy utilize the graphic display continuity phones have now days to showcase the grass sophisticated I love again this calendar,1
Hell yea This game is the best f1 game on tablet so thanks for bringing it tomy life,1
Sailing Best app IMHO to make sure you have wind when you get out there,1
 They do a great job of giving and displaying the data that you need to sail,1
,1
Happy My daughter loves it,1
 No problems using it,1
Awesome It's so nic,1
Toca Lab Try this app you can be scientist do your own experiment,1
If you get this app keep exploring,1
"Moe Nyo ROFBR If u are busy or no spare time, do not download this game",1
 Such a great game which makes me addicted,1
 Nice features and nice programs,1
,1
Loving it I've always played it as a little kid and to,1
this day I still get addicted so I give u five stars for making my childhood more fun then it already was,1
Very nice app,1
Great and horrible Cool but ugs,1
"I really like the game, but I wish I would be able to play without it shutting down every 4 minutes Please fix it",1
Greatest app ever Every phone should have this app,1
"Fun and Creative Way to play Sometimes Challenging, Sometimes too Easy, I Can destroy the world using Nuclear Bomb Create Viruses, Spawn Zombies, almost Everything Overall, Fun and entertaining game great for passing time",1
,1
Fabulous Finally a game with everything i like in a water craft racing game,1
" Great graphics, great physics and above all great upgrades",1
Far more detailed than the basic version This gives detailed info not just on supersu but also busy box installation,1
Awesome Everything you need in one place,1
 The new layout  features are brilliant,1
" And having the weather notifications, is a great feature as they are spot on",1
Im only giving 5 stars so I can get 200 coins,1
Excellent APP Worth the Price Worth the money spent A good program for teaching children how to pronounce and how to read,1
,1
Awesome game Galaxy Note 4,1
"Smooth play, nice graphics",1
Essential windsurfing app Now woking again for Kit Kat and the chart scrolling bug has been fixed,1
 Handy windchill data for winter,1
,1
My little cousin loves it Every time he comes over he wants to talk to Elmo,1
COLOR,1
Fixed Update has fixed problems,1
  Back to being a great app,1
 Thanks,1
Great educational app My grandson just loves it,1
 Very educational to learn sounds and names of animals,1
 Recently though it has no sond at all Help,1
,1
Addictive and very fun,1
 It can get really challenging XD,1
BEST TURN BASED STRATEGY GAME Still really enjoying this game 5 years on,1
,1
,1
In my opinion one the best turn based strategy game out there for Smart Devices,1
Alsome  game  love  it  when  you  have  a  tight  tern it's hard to turn,1
It just works This app does everything I want  no hassles easy,1
 Isn't this what all apps should do,1
Rummikub Addictive,1
Perfect It's awesome,1
It is aa nice game If u paly it u will nt leave this game,1
Talking Tom cat 2 Great game,1
,1
,1
,1
,1
,1
"    best thing is that when we touch Tom's legs it says no,no",1
,1
,1
,1
,1
,1
 in a very cute manner,1
,1
,1
,1
,1
Best game Great graphics and game play,1
 Also cool new maps and towers,1
Ludo One of my favourite game and also my family loves it,1
Its awesome that my stupid phone can interact with other antisocial people whio just stare at their phone Um,1
,1
,1
Love it My toddler loves this app,1
,1
Great Game It's a good game so far,1
 There's so many things to do,1
 It keeps you very engaged,1
 give it a try,1
 Use this code 0x6ogkxl1d to get a bunch of free coins when  you start game,1
,1
Love it This game is one of my favourite games,1
 The dog is so cute and friendly,1
 I like all the activities on the game,1
 This game is for dog lovers everywhere,1
Great This app is simply amazing,1
 Great,1
 Works exactly like it should 100 of the time,1
